account_id,cluster,segment,umap_x,umap_y
ACCT-00485,-1,Unassigned,10.405906,9.062282
ACCT-00486,1,At-Risk Accounts,-1.495843,0.942008
ACCT-00487,-1,Unassigned,7.1657224,9.517233
ACCT-00488,1,At-Risk Accounts,-5.9480457,3.1980283
ACCT-00489,1,At-Risk Accounts,-0.7999315,-1.1469646
ACCT-00490,2,Low-Engagement,13.458373,-1.2009939
ACCT-00491,-1,Unassigned,9.294564,7.8391943
ACCT-00492,2,Low-Engagement,10.898869,-5.6216345
ACCT-00493,1,At-Risk Accounts,-3.3070273,4.6623645
ACCT-00494,2,Low-Engagement,16.605038,-4.193707
ACCT-00495,-1,Unassigned,7.8827095,6.5950427
ACCT-00496,1,At-Risk Accounts,-3.812882,-0.09655841
ACCT-00497,-1,Unassigned,9.197385,4.6313806
ACCT-00498,-1,Unassigned,6.0677357,6.530627
ACCT-00499,-1,Unassigned,9.150343,9.026558
ACCT-00500,-1,Unassigned,8.693739,4.66823
ACCT-00501,2,Low-Engagement,12.071283,-7.56007
ACCT-00502,-1,Unassigned,8.022761,6.4401135
ACCT-00503,-1,Unassigned,10.383238,8.5011215
ACCT-00504,-1,Unassigned,6.5375185,8.026872
ACCT-00505,-1,Unassigned,9.18972,5.282201
ACCT-00506,-1,Unassigned,7.8988614,6.6131535
ACCT-00507,-1,Unassigned,8.89045,6.931675
ACCT-00508,-1,Unassigned,6.557869,7.3859105
ACCT-00509,0,At-Risk Accounts,5.353153,21.722185
ACCT-00510,-1,Unassigned,6.448459,12.225262
ACCT-00511,2,Low-Engagement,12.593863,-7.821777
ACCT-00512,-1,Unassigned,5.0552773,12.929326
ACCT-00513,-1,Unassigned,7.122289,7.8124294
ACCT-00514,1,At-Risk Accounts,-2.4200168,-1.8335782
ACCT-00515,-1,Unassigned,7.9713516,11.615908
ACCT-00516,-1,Unassigned,5.7007737,4.4521613
ACCT-00517,-1,Unassigned,8.1838,5.471584
ACCT-00518,-1,Unassigned,8.827865,17.665457
ACCT-00519,-1,Unassigned,7.797034,5.5714
ACCT-00520,-1,Unassigned,7.270878,5.534142
ACCT-00521,1,At-Risk Accounts,-6.296348,1.9705982
ACCT-00522,-1,Unassigned,4.777459,9.462786
ACCT-00523,-1,Unassigned,8.891543,5.0774302
ACCT-00524,0,At-Risk Accounts,3.6366117,18.942974
ACCT-00525,-1,Unassigned,6.999877,6.5759187
ACCT-00526,2,Low-Engagement,10.914104,-6.993898
ACCT-00527,2,Low-Engagement,13.606152,-3.501863
ACCT-00528,2,Low-Engagement,15.6832905,-5.858493
ACCT-00529,-1,Unassigned,6.302613,5.7676563
ACCT-00530,-1,Unassigned,3.4257166,7.7973166
ACCT-00531,-1,Unassigned,9.682619,7.895863
ACCT-00532,-1,Unassigned,9.966637,9.249869
ACCT-00533,-1,Unassigned,10.294665,7.8200536
ACCT-00534,-1,Unassigned,8.994059,17.857725
ACCT-00535,-1,Unassigned,7.407043,11.589096
ACCT-00536,-1,Unassigned,6.4395003,6.887699
ACCT-00537,0,At-Risk Accounts,6.8258414,19.369366
ACCT-00538,-1,Unassigned,5.5235925,10.473482
ACCT-00539,-1,Unassigned,9.978025,6.3406086
ACCT-00540,-1,Unassigned,7.900576,6.625546
ACCT-00541,-1,Unassigned,8.093997,6.913545
ACCT-00542,-1,Unassigned,10.528734,8.109826
ACCT-00543,-1,Unassigned,9.164892,7.576999
ACCT-00544,-1,Unassigned,6.92248,6.95461
ACCT-00545,1,At-Risk Accounts,-3.3953633,3.6846144
ACCT-00546,-1,Unassigned,9.698962,8.57718
ACCT-00547,-1,Unassigned,8.156377,11.486267
ACCT-00548,-1,Unassigned,11.186051,7.1764755
ACCT-00549,-1,Unassigned,6.417628,6.730144
ACCT-00550,1,At-Risk Accounts,-5.1090183,1.7650763
ACCT-00551,-1,Unassigned,8.267561,11.24018
ACCT-00552,0,At-Risk Accounts,6.2919803,21.753778
ACCT-00553,-1,Unassigned,8.310604,4.3080316
ACCT-00554,-1,Unassigned,5.5442452,16.70588
ACCT-00555,-1,Unassigned,7.5602956,11.708971
ACCT-00556,-1,Unassigned,9.063638,7.357712
ACCT-00557,-1,Unassigned,6.4335465,5.4749246
ACCT-00558,1,At-Risk Accounts,-1.7858983,0.84609306
ACCT-00559,1,At-Risk Accounts,-4.937111,2.1559043
ACCT-00560,-1,Unassigned,6.1062818,10.340984
ACCT-00561,-1,Unassigned,7.3166122,11.7659
ACCT-00562,-1,Unassigned,6.024478,5.484621
ACCT-00563,2,Low-Engagement,15.232983,-1.8999441
ACCT-00564,2,Low-Engagement,13.803806,-3.1484652
ACCT-00565,-1,Unassigned,6.9168406,8.131229
ACCT-00566,-1,Unassigned,8.420877,6.029137
ACCT-00567,-1,Unassigned,3.645738,12.136489
ACCT-00568,1,At-Risk Accounts,-3.243605,4.6474113
ACCT-00569,1,At-Risk Accounts,-3.6055703,1.8233434
ACCT-00570,-1,Unassigned,8.5036545,7.49511
ACCT-00571,-1,Unassigned,12.010152,7.7239504
ACCT-00572,-1,Unassigned,5.839704,4.7532153
ACCT-00573,2,Low-Engagement,14.309926,-5.069581
ACCT-00574,2,Low-Engagement,11.60604,-7.184791
ACCT-00575,1,At-Risk Accounts,-4.27368,1.5876937
ACCT-00576,2,Low-Engagement,13.206206,-6.183625
ACCT-00577,1,At-Risk Accounts,-4.13845,0.0016172057
ACCT-00578,-1,Unassigned,8.873387,8.4497595
ACCT-00579,-1,Unassigned,10.674214,9.360823
ACCT-00580,-1,Unassigned,7.337092,7.4483004
ACCT-00581,1,At-Risk Accounts,-2.1619046,2.178868
ACCT-00582,0,At-Risk Accounts,5.3585944,21.16376
ACCT-00583,-1,Unassigned,7.756745,7.7960095
ACCT-00584,-1,Unassigned,9.739001,7.271039
ACCT-00585,-1,Unassigned,9.094098,5.1765003
ACCT-00586,0,At-Risk Accounts,4.3253036,21.191954
ACCT-00587,-1,Unassigned,9.672025,8.992589
ACCT-00588,0,At-Risk Accounts,7.630797,20.688234
ACCT-00589,-1,Unassigned,6.1759014,12.372998
ACCT-00590,-1,Unassigned,7.15211,3.9146163
ACCT-00591,1,At-Risk Accounts,-2.1602309,1.4944988
ACCT-00592,1,At-Risk Accounts,-4.313869,2.9226866
ACCT-00593,1,At-Risk Accounts,-3.489286,4.6421504
ACCT-00594,-1,Unassigned,5.1197405,13.412631
ACCT-00595,-1,Unassigned,10.359124,8.727796
ACCT-00596,-1,Unassigned,7.5646276,5.0902824
ACCT-00597,-1,Unassigned,12.728491,-3.243664
ACCT-00598,-1,Unassigned,9.696321,5.6122665
ACCT-00599,2,Low-Engagement,12.308979,-4.2593136
ACCT-00600,-1,Unassigned,5.465149,6.6445346
ACCT-00601,2,Low-Engagement,11.132018,-7.060798
ACCT-00602,-1,Unassigned,8.547604,8.194867
ACCT-00603,2,Low-Engagement,12.102463,-4.119786
ACCT-00604,-1,Unassigned,8.411523,4.5745883
ACCT-00605,-1,Unassigned,10.167246,7.712665
ACCT-00606,2,Low-Engagement,15.285463,-7.092355
ACCT-00607,-1,Unassigned,6.3177347,10.907213
ACCT-00608,-1,Unassigned,7.491732,5.676559
ACCT-00609,1,At-Risk Accounts,-2.2397394,2.02931
ACCT-00610,-1,Unassigned,9.998347,9.689701
ACCT-00611,-1,Unassigned,8.018938,5.1357403
ACCT-00612,-1,Unassigned,9.303591,4.7500114
ACCT-00613,2,Low-Engagement,15.117413,-7.2243524
ACCT-00614,-1,Unassigned,6.141227,6.6601567
ACCT-00615,2,Low-Engagement,13.112117,-1.5503714
ACCT-00616,-1,Unassigned,5.6438904,7.9062853
ACCT-00617,1,At-Risk Accounts,-6.3887568,0.6277724
ACCT-00618,0,At-Risk Accounts,5.9501953,21.981678
ACCT-00619,-1,Unassigned,4.396932,12.987256
ACCT-00620,-1,Unassigned,7.830594,4.917663
ACCT-00621,1,At-Risk Accounts,-4.0307283,3.1159756
ACCT-00622,-1,Unassigned,11.5209055,8.273848
ACCT-00623,1,At-Risk Accounts,-1.4117748,0.6174678
ACCT-00624,-1,Unassigned,8.197058,5.098706
ACCT-00625,-1,Unassigned,8.532565,8.470772
ACCT-00626,2,Low-Engagement,10.551721,-6.8021326
ACCT-00627,-1,Unassigned,6.4027658,10.853735
ACCT-00628,1,At-Risk Accounts,-4.118453,4.792583
ACCT-00629,-1,Unassigned,7.5184584,6.5573444
ACCT-00630,-1,Unassigned,8.393809,5.1360598
ACCT-00631,-1,Unassigned,7.9679427,4.09549
ACCT-00632,-1,Unassigned,5.0459285,17.219587
ACCT-00633,1,At-Risk Accounts,-4.940082,4.393853
ACCT-00634,-1,Unassigned,6.7226267,18.82485
ACCT-00635,0,At-Risk Accounts,3.7179801,18.828724
ACCT-00636,2,Low-Engagement,12.867201,-6.0036063
ACCT-00637,-1,Unassigned,12.302417,8.163221
ACCT-00638,2,Low-Engagement,14.292944,-7.120433
ACCT-00639,-1,Unassigned,7.389547,5.9536977
ACCT-00640,-1,Unassigned,11.889427,7.8375964
ACCT-00641,-1,Unassigned,7.9197865,3.841084
ACCT-00642,-1,Unassigned,8.577445,17.242468
ACCT-00643,-1,Unassigned,6.7563725,10.619387
ACCT-00644,2,Low-Engagement,13.871166,-3.6204438
ACCT-00645,-1,Unassigned,9.372663,8.173382
ACCT-00646,-1,Unassigned,8.973499,17.868084
ACCT-00647,1,At-Risk Accounts,-3.9923158,0.41822883
ACCT-00648,-1,Unassigned,7.1568627,5.2793775
ACCT-00649,-1,Unassigned,8.496725,17.48783
ACCT-00650,1,At-Risk Accounts,-5.396761,-0.99973935
ACCT-00651,2,Low-Engagement,14.888213,-7.2876024
ACCT-00652,-1,Unassigned,8.588491,4.5699787
ACCT-00653,0,At-Risk Accounts,7.5682516,20.763355
ACCT-00654,2,Low-Engagement,16.449703,-2.7820415
ACCT-00655,-1,Unassigned,10.732295,8.534649
ACCT-00656,-1,Unassigned,8.150523,3.9814394
ACCT-00657,1,At-Risk Accounts,-4.0466785,4.620483
ACCT-00658,-1,Unassigned,8.150886,7.876133
ACCT-00659,-1,Unassigned,9.866115,9.324653
ACCT-00660,-1,Unassigned,5.5997195,4.96436
ACCT-00661,-1,Unassigned,7.99803,5.2359643
ACCT-00662,0,At-Risk Accounts,5.886386,19.425789
ACCT-00663,-1,Unassigned,5.206737,9.732355
ACCT-00664,-1,Unassigned,9.246466,9.971899
ACCT-00665,-1,Unassigned,10.263289,6.771275
ACCT-00666,-1,Unassigned,8.68071,6.098758
ACCT-00667,-1,Unassigned,10.04819,6.239591
ACCT-00668,1,At-Risk Accounts,-5.3925414,-1.8899685
ACCT-00669,-1,Unassigned,6.178821,6.750122
ACCT-00670,0,At-Risk Accounts,6.155524,18.570763
ACCT-00671,-1,Unassigned,9.438588,9.309787
ACCT-00672,-1,Unassigned,8.324525,5.7302547
ACCT-00673,2,Low-Engagement,10.128281,-4.998236
ACCT-00674,1,At-Risk Accounts,-2.6046033,1.7484092
ACCT-00675,-1,Unassigned,6.417501,5.440948
ACCT-00676,2,Low-Engagement,13.922498,-5.929687
ACCT-00677,-1,Unassigned,6.344375,6.8587313
ACCT-00678,-1,Unassigned,7.572393,11.05353
ACCT-00679,1,At-Risk Accounts,-5.4512978,-0.58199525
ACCT-00680,-1,Unassigned,6.262101,16.507362
ACCT-00681,-1,Unassigned,5.696259,10.348221
ACCT-00682,-1,Unassigned,5.2568364,12.894754
ACCT-00683,-1,Unassigned,5.6283593,6.6688685
ACCT-00684,-1,Unassigned,7.427778,7.6408176
ACCT-00685,1,At-Risk Accounts,-6.0754023,2.7228081
ACCT-00686,1,At-Risk Accounts,-2.544797,1.0932505
ACCT-00687,-1,Unassigned,11.418769,6.946458
ACCT-00688,-1,Unassigned,7.078092,5.6890273
ACCT-00689,-1,Unassigned,5.8238883,6.6850724
ACCT-00690,-1,Unassigned,5.5015793,5.376103
ACCT-00691,-1,Unassigned,7.7493315,3.9124253
ACCT-00692,-1,Unassigned,5.5785933,9.9539795
ACCT-00693,-1,Unassigned,6.8749757,7.5286517
ACCT-00694,-1,Unassigned,8.51019,7.4157877
ACCT-00695,1,At-Risk Accounts,-5.8410406,2.8819363
ACCT-00696,-1,Unassigned,7.8590117,5.769273
ACCT-00697,-1,Unassigned,10.201694,9.615011
ACCT-00698,2,Low-Engagement,15.083365,-1.7958217
ACCT-00699,1,At-Risk Accounts,-3.2740936,2.5585036
ACCT-00700,0,At-Risk Accounts,6.472969,19.661985
ACCT-00701,1,At-Risk Accounts,-1.1465884,0.122921415
ACCT-00702,-1,Unassigned,6.4354362,11.052637
ACCT-00703,2,Low-Engagement,15.451058,-1.2449313
ACCT-00704,1,At-Risk Accounts,-0.7229422,-0.6587792
ACCT-00705,-1,Unassigned,9.083813,9.618102
ACCT-00706,-1,Unassigned,12.320161,8.266575
ACCT-00707,-1,Unassigned,10.279216,7.2064447
ACCT-00708,1,At-Risk Accounts,-5.7656183,3.4084618
ACCT-00709,1,At-Risk Accounts,-5.5142593,-0.5154536
ACCT-00710,-1,Unassigned,9.563863,5.890733
ACCT-00711,2,Low-Engagement,11.764829,-4.193245
ACCT-00712,-1,Unassigned,8.870909,7.608388
ACCT-00713,-1,Unassigned,12.095963,7.693265
ACCT-00714,-1,Unassigned,10.430825,7.1664495
ACCT-00715,-1,Unassigned,8.0991,10.36214
ACCT-00716,1,At-Risk Accounts,-0.7414216,-0.7666164
ACCT-00717,0,At-Risk Accounts,4.269421,18.740011
ACCT-00718,-1,Unassigned,10.140198,7.702314
ACCT-00719,-1,Unassigned,8.262158,6.446028
ACCT-00720,-1,Unassigned,6.0514984,6.266516
ACCT-00721,-1,Unassigned,6.4578986,8.138412
ACCT-00722,-1,Unassigned,8.174188,15.9499035
ACCT-00723,2,Low-Engagement,16.03558,-1.9983636
ACCT-00724,0,At-Risk Accounts,6.204249,21.754862
ACCT-00725,-1,Unassigned,4.699501,12.969835
ACCT-00726,-1,Unassigned,7.124981,11.6605215
ACCT-00727,-1,Unassigned,4.514718,12.852108
ACCT-00728,-1,Unassigned,6.2144217,6.8828425
ACCT-00729,1,At-Risk Accounts,-2.3019855,2.4185326
ACCT-00730,1,At-Risk Accounts,-2.845262,0.97749394
ACCT-00731,-1,Unassigned,6.559901,16.470934
ACCT-00732,-1,Unassigned,7.292251,11.710843
ACCT-00733,-1,Unassigned,7.602759,6.790385
ACCT-00734,-1,Unassigned,8.199681,17.82647
ACCT-00735,2,Low-Engagement,13.357389,-4.200438
ACCT-00736,-1,Unassigned,5.639894,10.907656
ACCT-00737,-1,Unassigned,9.517024,10.027942
ACCT-00738,-1,Unassigned,6.43897,6.8065248
ACCT-00739,-1,Unassigned,5.505346,6.6148815
ACCT-00740,-1,Unassigned,3.6680174,12.264021
ACCT-00741,0,At-Risk Accounts,7.2841825,21.159561
ACCT-00742,-1,Unassigned,8.365047,5.487954
ACCT-00743,-1,Unassigned,8.733525,10.687251
ACCT-00744,1,At-Risk Accounts,-2.4769409,-1.0813309
ACCT-00745,-1,Unassigned,8.777149,9.164748
ACCT-00746,1,At-Risk Accounts,-6.088241,2.7670467
ACCT-00747,1,At-Risk Accounts,-4.507355,-0.07236194
ACCT-00748,-1,Unassigned,7.0427217,4.056857
ACCT-00749,-1,Unassigned,7.736182,6.031673
ACCT-00750,-1,Unassigned,7.3491955,6.1777525
ACCT-00751,-1,Unassigned,5.775115,5.079176
ACCT-00752,0,At-Risk Accounts,3.8988452,20.660542
ACCT-00753,1,At-Risk Accounts,-3.986585,-1.8404703
ACCT-00754,-1,Unassigned,9.807116,5.6941266
ACCT-00755,-1,Unassigned,7.4509954,11.730083
ACCT-00756,-1,Unassigned,6.471241,7.3824506
ACCT-00757,2,Low-Engagement,13.305856,-3.6956828
ACCT-00758,-1,Unassigned,8.614992,17.639128
ACCT-00759,-1,Unassigned,8.904584,9.556284
ACCT-00760,-1,Unassigned,9.06783,5.409585
ACCT-00761,-1,Unassigned,8.089327,11.228062
ACCT-00762,-1,Unassigned,4.719733,13.231208
ACCT-00763,0,At-Risk Accounts,6.937587,18.88442
ACCT-00764,-1,Unassigned,11.09615,7.85384
ACCT-00765,-1,Unassigned,3.8254445,12.7255535
ACCT-00766,-1,Unassigned,5.734889,10.915755
ACCT-00767,-1,Unassigned,6.6605153,16.45665
ACCT-00768,0,At-Risk Accounts,6.1428576,19.382711
ACCT-00769,2,Low-Engagement,10.319498,-5.525142
ACCT-00770,-1,Unassigned,8.002814,8.656714
ACCT-00771,1,At-Risk Accounts,-5.023853,4.2501726
ACCT-00772,-1,Unassigned,8.971654,9.700098
ACCT-00773,-1,Unassigned,11.869214,7.7408175
ACCT-00774,-1,Unassigned,3.821209,12.705129
ACCT-00775,-1,Unassigned,9.744895,7.725842
ACCT-00776,2,Low-Engagement,13.108048,-1.3677508
ACCT-00777,0,At-Risk Accounts,6.352876,21.702211
ACCT-00778,-1,Unassigned,6.792362,7.9812064
ACCT-00779,-1,Unassigned,8.94821,6.362237
ACCT-00780,1,At-Risk Accounts,-3.9584498,0.19117188
ACCT-00781,2,Low-Engagement,15.371772,-6.187145
ACCT-00782,-1,Unassigned,6.7045736,7.196826
ACCT-00783,2,Low-Engagement,12.627884,-7.81774
ACCT-00784,-1,Unassigned,8.802182,4.2764707
ACCT-00785,-1,Unassigned,9.427042,8.0132065
ACCT-00786,-1,Unassigned,11.448968,8.000957
ACCT-00787,-1,Unassigned,10.81604,9.397032
ACCT-00788,-1,Unassigned,9.664156,6.71238
ACCT-00789,2,Low-Engagement,13.632892,-6.8203936
ACCT-00790,0,At-Risk Accounts,4.119815,18.007488
ACCT-00791,-1,Unassigned,3.3769157,7.906022
ACCT-00792,-1,Unassigned,6.6472874,5.6550145
ACCT-00793,-1,Unassigned,5.021152,13.146944
ACCT-00794,-1,Unassigned,5.9667063,12.517895
ACCT-00795,-1,Unassigned,5.5419145,7.2953815
ACCT-00796,-1,Unassigned,5.121119,13.024226
ACCT-00797,0,At-Risk Accounts,4.8476167,21.431744
ACCT-00798,-1,Unassigned,8.487827,6.1448374
ACCT-00799,-1,Unassigned,10.203791,6.494044
ACCT-00800,-1,Unassigned,8.643982,8.041753
ACCT-00801,-1,Unassigned,7.1206436,6.892796
ACCT-00802,-1,Unassigned,11.824959,6.781476
ACCT-00803,1,At-Risk Accounts,-3.7109137,2.499722
ACCT-00804,-1,Unassigned,7.483004,8.447855
ACCT-00805,0,At-Risk Accounts,6.0061007,21.054665
ACCT-00806,-1,Unassigned,12.983501,-3.332484
ACCT-00807,0,At-Risk Accounts,4.164919,21.115408
ACCT-00808,1,At-Risk Accounts,-5.10391,1.8698469
ACCT-00809,-1,Unassigned,8.271585,8.007415
ACCT-00810,-1,Unassigned,4.8241487,12.664668
ACCT-00811,-1,Unassigned,5.9881167,16.615358
ACCT-00812,-1,Unassigned,7.8292427,5.772037
ACCT-00813,1,At-Risk Accounts,-4.1061306,0.57296914
ACCT-00814,0,At-Risk Accounts,6.877185,19.617311
ACCT-00815,2,Low-Engagement,16.400309,-3.5855763
ACCT-00816,-1,Unassigned,8.466377,5.089391
ACCT-00817,-1,Unassigned,9.431967,10.029814
ACCT-00818,-1,Unassigned,8.149069,5.9322
ACCT-00819,-1,Unassigned,9.903202,10.050398
ACCT-00820,-1,Unassigned,4.063657,12.930269
ACCT-00821,-1,Unassigned,7.197217,7.460856
ACCT-00822,-1,Unassigned,5.7615013,5.433901
ACCT-00823,-1,Unassigned,7.7349057,4.918853
ACCT-00824,2,Low-Engagement,15.393637,-6.4203525
ACCT-00825,-1,Unassigned,4.250797,12.93949
ACCT-00826,1,At-Risk Accounts,-5.468306,-1.1424787
ACCT-00827,0,At-Risk Accounts,4.9515886,21.553932
ACCT-00828,2,Low-Engagement,14.260252,-3.5522
ACCT-00829,-1,Unassigned,8.120347,8.435603
ACCT-00830,-1,Unassigned,7.7736278,6.457189
ACCT-00831,1,At-Risk Accounts,-6.1010594,0.16639982
ACCT-00832,-1,Unassigned,10.5753355,8.952678
ACCT-00833,-1,Unassigned,7.492976,4.3968325
ACCT-00834,2,Low-Engagement,13.16028,-3.207139
ACCT-00835,1,At-Risk Accounts,-5.8560877,3.3390453
ACCT-00836,2,Low-Engagement,16.394442,-5.326307
ACCT-00837,-1,Unassigned,10.709276,7.168285
ACCT-00838,-1,Unassigned,6.7958493,5.7891064
ACCT-00839,1,At-Risk Accounts,-2.5890634,0.113646775
ACCT-00840,-1,Unassigned,4.7073364,17.702654
ACCT-00841,-1,Unassigned,9.226611,5.3054457
ACCT-00842,-1,Unassigned,9.927281,10.0476465
ACCT-00843,1,At-Risk Accounts,-5.520251,3.6429327
ACCT-00844,-1,Unassigned,5.3784604,9.874378
ACCT-00845,-1,Unassigned,9.595427,7.2734866
ACCT-00846,-1,Unassigned,6.419243,6.1794825
ACCT-00847,-1,Unassigned,10.377301,7.6962557
ACCT-00848,0,At-Risk Accounts,7.2622347,20.554075
ACCT-00849,2,Low-Engagement,16.681522,-4.803405
ACCT-00850,-1,Unassigned,5.343324,11.257017
ACCT-00851,-1,Unassigned,7.9274793,11.337415
ACCT-00852,2,Low-Engagement,16.559195,-4.0868263
ACCT-00853,2,Low-Engagement,11.865933,-5.009256
ACCT-00854,-1,Unassigned,6.6997905,9.899519
ACCT-00855,-1,Unassigned,9.571934,9.96681
ACCT-00856,2,Low-Engagement,16.470684,-3.2010977
ACCT-00857,-1,Unassigned,10.311576,5.5937123
ACCT-00858,1,At-Risk Accounts,-2.0940342,-0.44483534
ACCT-00859,1,At-Risk Accounts,-3.3134787,4.267822
ACCT-00860,-1,Unassigned,8.35492,6.4741726
ACCT-00861,-1,Unassigned,8.491041,4.6650205
ACCT-00862,-1,Unassigned,6.9727283,5.510272
ACCT-00863,-1,Unassigned,7.6123476,8.542836
ACCT-00864,-1,Unassigned,7.6728964,11.550556
ACCT-00865,-1,Unassigned,7.596023,5.7860336
ACCT-00866,2,Low-Engagement,16.112686,-3.6044545
ACCT-00867,2,Low-Engagement,16.189413,-5.4821916
ACCT-00868,-1,Unassigned,7.686817,11.335252
ACCT-00869,0,At-Risk Accounts,4.059656,17.87047
ACCT-00870,-1,Unassigned,9.525748,7.6252265
ACCT-00871,-1,Unassigned,9.569904,10.810141
ACCT-00872,-1,Unassigned,7.7483754,3.9055803
ACCT-00873,-1,Unassigned,9.6050825,8.340729
ACCT-00874,-1,Unassigned,9.350613,5.489624
ACCT-00875,-1,Unassigned,7.131265,5.486143
ACCT-00876,-1,Unassigned,6.212159,4.8965006
ACCT-00877,1,At-Risk Accounts,-4.853344,1.6385883
ACCT-00878,2,Low-Engagement,12.600733,-7.8247385
ACCT-00879,-1,Unassigned,5.47986,5.2260323
ACCT-00880,-1,Unassigned,5.8530593,5.0113416
ACCT-00881,2,Low-Engagement,13.7087555,-3.4516745
ACCT-00882,-1,Unassigned,10.269763,6.342826
ACCT-00883,-1,Unassigned,7.163177,8.002978
ACCT-00884,-1,Unassigned,6.6273403,10.7116995
ACCT-00885,1,At-Risk Accounts,-1.487996,0.8381088
ACCT-00886,-1,Unassigned,8.99933,8.835051
ACCT-00887,0,At-Risk Accounts,3.2717652,19.418148
ACCT-00888,-1,Unassigned,5.392832,11.166289
ACCT-00889,-1,Unassigned,6.9600496,4.1879644
ACCT-00890,1,At-Risk Accounts,-3.132989,1.5673683
ACCT-00891,-1,Unassigned,8.043212,7.898256
ACCT-00892,-1,Unassigned,7.5397463,8.970527
ACCT-00893,-1,Unassigned,5.4090877,10.641283
ACCT-00894,2,Low-Engagement,14.568979,-4.046858
ACCT-00895,-1,Unassigned,8.050466,5.940126
ACCT-00896,-1,Unassigned,7.003945,6.789328
ACCT-00897,-1,Unassigned,5.738714,10.646136
ACCT-00898,-1,Unassigned,5.8656955,10.627994
ACCT-00899,1,At-Risk Accounts,-6.4386096,1.303987
ACCT-00900,1,At-Risk Accounts,-4.966338,4.3470135
ACCT-00901,-1,Unassigned,6.979365,7.6274123
ACCT-00902,-1,Unassigned,5.298111,11.995387
ACCT-00903,-1,Unassigned,10.273494,9.917757
ACCT-00904,-1,Unassigned,7.3613477,5.458272
ACCT-00905,-1,Unassigned,12.248999,7.7685614
ACCT-00906,1,At-Risk Accounts,-3.1916637,-1.848514
ACCT-00907,-1,Unassigned,5.3275056,9.868128
ACCT-00908,-1,Unassigned,9.622583,5.6552134
ACCT-00909,1,At-Risk Accounts,-0.77961355,-1.032864
ACCT-00910,2,Low-Engagement,11.811386,-7.3136754
ACCT-00911,-1,Unassigned,7.793851,5.201438
ACCT-00912,-1,Unassigned,11.972414,6.986275
ACCT-00913,-1,Unassigned,11.304483,8.307804
ACCT-00914,-1,Unassigned,8.749211,5.1113453
ACCT-00915,-1,Unassigned,8.366756,4.419583
ACCT-00916,-1,Unassigned,5.091484,17.172064
ACCT-00917,0,At-Risk Accounts,3.8488445,20.432547
ACCT-00918,1,At-Risk Accounts,-4.326009,1.6698884
ACCT-00919,1,At-Risk Accounts,-6.260938,2.049329
ACCT-00920,-1,Unassigned,7.925192,11.414388
ACCT-00921,-1,Unassigned,12.255905,8.457678
ACCT-00922,2,Low-Engagement,15.870501,-5.7320232
ACCT-00923,1,At-Risk Accounts,-2.2995207,2.435276
ACCT-00924,-1,Unassigned,6.4167943,11.151814
ACCT-00925,1,At-Risk Accounts,-1.2175931,-1.6803741
ACCT-00926,-1,Unassigned,5.632358,10.676003
ACCT-00927,2,Low-Engagement,13.02268,-1.5644993
ACCT-00928,1,At-Risk Accounts,-5.8003345,3.386578
ACCT-00929,-1,Unassigned,6.698241,4.733854
ACCT-00930,1,At-Risk Accounts,-3.2125213,2.7736487
ACCT-00931,1,At-Risk Accounts,-2.5521667,0.18432742
ACCT-00932,1,At-Risk Accounts,-3.0459971,-1.8939886
ACCT-00933,-1,Unassigned,7.236355,7.643727
ACCT-00934,-1,Unassigned,11.609705,7.402236
ACCT-00935,-1,Unassigned,5.694246,11.080288
ACCT-00936,-1,Unassigned,8.075676,5.098138
ACCT-00937,-1,Unassigned,7.943234,11.333609
ACCT-00938,2,Low-Engagement,15.076307,-4.1826158
ACCT-00939,-1,Unassigned,5.9405627,11.334351
ACCT-00940,1,At-Risk Accounts,-3.3606522,3.4680498
ACCT-00941,-1,Unassigned,12.308254,7.8195662
ACCT-00942,-1,Unassigned,6.5030975,10.572487
ACCT-00943,-1,Unassigned,5.4855976,7.109229
ACCT-00944,-1,Unassigned,9.963099,8.446972
ACCT-00945,0,At-Risk Accounts,4.7815,21.488176
ACCT-00946,2,Low-Engagement,16.55421,-4.1296844
ACCT-00947,2,Low-Engagement,10.383128,-5.9923315
ACCT-00948,2,Low-Engagement,13.474957,-1.2182908
ACCT-00949,-1,Unassigned,9.961994,6.7483487
ACCT-00950,1,At-Risk Accounts,-6.423352,1.549066
ACCT-00951,-1,Unassigned,7.292799,11.875598
ACCT-00952,0,At-Risk Accounts,5.400406,21.76002
ACCT-00953,0,At-Risk Accounts,6.115659,19.325027
ACCT-00954,2,Low-Engagement,16.570318,-3.9377232
ACCT-00955,-1,Unassigned,6.9032283,4.1979737
ACCT-00956,-1,Unassigned,8.69847,8.189823
ACCT-00957,-1,Unassigned,9.392927,9.2121935
ACCT-00958,-1,Unassigned,9.886073,9.703317
ACCT-00959,1,At-Risk Accounts,-5.3691773,-1.9360219
ACCT-00960,-1,Unassigned,6.629775,5.9806128
ACCT-00961,-1,Unassigned,6.8341117,6.844855
ACCT-00962,-1,Unassigned,6.90858,10.652437
ACCT-00963,-1,Unassigned,10.113844,8.587779
ACCT-00964,-1,Unassigned,10.552287,7.1739593
ACCT-00965,1,At-Risk Accounts,-1.87339,0.17341594
ACCT-00966,2,Low-Engagement,13.199356,-7.270075
ACCT-00967,0,At-Risk Accounts,7.223799,19.068434
ACCT-00968,1,At-Risk Accounts,-4.8564205,4.483338
