account_id,tier,region,industry,is_churned,annual_contract_value,onboarding_date,tenure_days,tier_rank,booking_count_30d,total_spend_30d,avg_booking_amount_30d,booking_count_90d,total_spend_90d,avg_booking_amount_90d,booking_count_180d,total_spend_180d,avg_booking_amount_180d,days_since_last_booking,total_booking_count,total_spend,booking_volume_trend,spend_trend,spend_acceleration,cancellation_rate_30d,cancellation_rate_90d,num_active_products,product_diversity_score,active_contract_value,contract_renewal_count,has_neo,has_egencia_analytics_studio,has_meetings_and_events,has_travel_consulting,total_ticket_count,avg_resolution_hours,ticket_rate_per_month,p1_p2_escalation_ratio,ticket_count_90d,ticket_trend_ratio,avg_severe_resolution_hours,ticket_category_concentration,out_of_policy_rate_30d,out_of_policy_rate_90d,oop_trend,destination_diversity,avg_lead_time_days,clv_12m,feature_timestamp
ACCT-00052,Bronze,North America,Education,False,26183.27,2020-05-16,960,1,2.0,356.15999999999997,178.07999999999998,12.0,1975.1000000000001,164.59166666666667,18.0,2879.85,159.99166666666667,10.0,45.0,7446.87,0.06521739130434784,18.79847826086957,-58.83733333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.0,64.772,1.7494252873563219,0.2,2.0,0.38107752956636004,8.213750000000001,0.35,0.0,0.3333333333333333,-0.3333333333333333,5.0,34.388888888888886,1311.51,2026-04-14 20:17:53.742139
ACCT-00053,Bronze,North America,Energy,True,20857.0,2023-07-27,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00054,Bronze,EMEA,Energy,False,16230.34,2022-03-17,290,1,2.0,236.51999999999998,118.25999999999999,4.0,546.61,136.6525,6.0,1515.62,252.60333333333332,5.0,13.0,3130.92,0.0,-99.57085714285715,21.846190476190486,0.6,0.42857142857142855,2.0,0.49999999985573046,4729.1900000000005,0,0.0,1.0,1.0,0.0,4.0,45.419999999999995,0.7906493506493506,0.0,1.0,0.42159439334209375,0.0,0.5,0.2,0.14285714285714285,0.05714285714285716,5.0,32.611111111111114,8374.61,2026-04-14 20:17:53.742139
ACCT-00055,Bronze,APAC,Consulting,True,28473.35,2020-01-22,1075,1,0.0,0.0,0.0,2.0,476.6,238.3,4.0,1027.91,256.9775,67.0,13.0,2354.16,0.1,43.90133333333333,152.56750000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43.0,48.171627906976745,1.9025,0.20930232558139536,4.0,0.7008322382829609,6.476666666666667,0.37209302325581395,0.0,0.0,0.0,5.0,34.25,0.0,2026-04-14 20:17:53.742139
ACCT-00056,Silver,North America,Government,False,85990.94,2023-09-16,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841.86,2026-04-14 20:17:53.742139
ACCT-00057,Silver,North America,Retail,False,41354.69,2023-04-13,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16362.3,2026-04-14 20:17:53.742139
ACCT-00058,Gold,APAC,Pharmaceuticals,False,227360.12,2023-08-05,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91976.34,2026-04-14 20:17:53.742139
ACCT-00059,Gold,APAC,Technology,False,216988.39,2020-10-25,798,3,6.0,1974.56,329.0933333333333,29.0,12053.27,415.63,58.0,32389.4,558.4379310344827,4.0,282.0,163316.96,-0.06652173913043478,-117.28388695652174,-11.475786914235186,0.25,0.17142857142857143,1.0,-7.213475800929758e-11,36542.7,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.11428571428571428,0.13571428571428573,6.0,29.806451612903224,113339.77,2026-04-14 20:17:53.742139
ACCT-00060,Bronze,APAC,Financial Services,False,20490.66,2024-05-16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00061,Silver,North America,Technology,True,64003.46,2020-11-26,766,2,2.0,502.11,251.055,4.0,1269.82,317.455,12.0,3990.11,332.50916666666666,16.0,44.0,14842.2,0.01173913043478261,-9.39274703557312,82.48916666666665,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.0,40.300555555555555,1.5391011235955057,0.1388888888888889,7.0,1.5160364043412664,10.334,0.3611111111111111,0.6666666666666666,0.3333333333333333,0.3333333333333333,6.0,37.184615384615384,3345.88,2026-04-14 20:17:53.742139
ACCT-00062,Silver,North America,Telecommunications,True,90170.71,2022-11-08,54,2,10.0,3723.0099999999998,372.301,19.0,5599.74,294.72315789473686,19.0,5599.74,294.72315789473686,9.0,19.0,5599.74,0.0,0.0,0.0,0.16666666666666666,0.09523809523809523,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,59.15,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.08333333333333333,0.14285714285714285,-0.05952380952380952,5.0,24.428571428571427,22928.5,2026-04-14 20:17:53.742139
ACCT-00063,Bronze,North America,Telecommunications,True,37066.61,2022-10-18,75,1,2.0,203.14,101.57,5.0,838.23,167.64600000000002,5.0,838.23,167.64600000000002,19.0,5.0,838.23,1.0,-53.84,0.0,0.3333333333333333,0.16666666666666666,1.0,-7.213475800929758e-11,7451.92,0,1.0,0.0,0.0,0.0,3.0,41.28333333333333,1.9852173913043478,0.0,3.0,0.5037231712658782,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,2.0,28.0,8569.75,2026-04-14 20:17:53.742139
ACCT-00064,Bronze,North America,Financial Services,False,27987.97,2021-02-04,696,1,1.0,42.66,42.66,1.0,42.66,42.66,2.0,273.12,136.56,6.0,13.0,1650.3799999999999,-0.14545454545454548,-15.751190476190475,65.62,0.5,0.6666666666666666,1.0,-7.213475800929758e-11,4053.45,0,0.0,0.0,0.0,1.0,22.0,43.61545454545455,0.9921185185185186,0.18181818181818182,1.0,0.33598136423366376,7.265,0.45454545454545453,0.0,0.0,0.0,5.0,31.25,4338.17,2026-04-14 20:17:53.742139
ACCT-00065,Silver,APAC,Technology,False,98731.62,2021-11-17,410,2,4.0,1196.53,299.1325,13.0,5944.01,457.2315384615385,29.0,12930.98,445.8958620689655,7.0,63.0,24412.68,-0.09790209790209792,-39.91538461538461,134.39666206896555,0.2,0.1875,2.0,0.49999999985573046,28420.37,0,1.0,0.0,0.0,1.0,16.0,43.77625,1.271644908616188,0.1875,3.0,0.7863830486202364,6.07,0.3125,0.0,0.0625,-0.0625,6.0,30.1,49544.74,2026-04-14 20:17:53.742139
ACCT-00066,Silver,North America,Education,False,60027.29,2020-04-06,1000,2,1.0,530.97,530.97,10.0,2935.8900000000003,293.58900000000006,20.0,6661.07,333.0535,3.0,80.0,25101.64,0.05217391304347826,7.396165217391305,27.16168181818182,0.0,0.16666666666666666,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.0,68.16277777777778,0.771718309859155,0.16666666666666666,1.0,0.43193653574731095,6.150000000000001,0.3888888888888889,1.0,0.25,0.75,6.0,29.8125,12501.7,2026-04-14 20:17:53.742139
ACCT-00067,Silver,EMEA,Pharmaceuticals,False,70057.46,2022-05-11,235,2,3.0,660.48,220.16,13.0,3063.44,235.64923076923077,19.0,5306.77,279.30368421052634,7.0,24.0,7948.16,0.5119047619047619,-133.82785714285717,-248.97431578947368,0.25,0.13333333333333333,1.0,-7.213475800929758e-11,6689.41,0,1.0,0.0,0.0,0.0,1.0,26.35,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.26666666666666666,0.48333333333333334,6.0,30.17241379310345,17691.91,2026-04-14 20:17:53.742139
ACCT-00068,Platinum,APAC,Consulting,False,591202.52,2023-05-21,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404564.14,2026-04-14 20:17:53.742139
ACCT-00069,Silver,LATAM,Media & Entertainment,True,47399.72,2021-07-18,532,2,2.0,383.97,191.985,5.0,1149.15,229.83,12.0,3858.08,321.50666666666666,8.0,35.0,13785.82,-0.04656862745098039,-45.288617647058835,-29.037619047619046,0.0,0.16666666666666666,1.0,-7.213475800929758e-11,7756.14,0,1.0,0.0,0.0,0.0,83.0,52.60903614457832,4.858692307692308,0.13253012048192772,15.0,1.0290834824185044,7.159090909090909,0.37349397590361444,0.0,0.16666666666666666,-0.16666666666666666,6.0,33.05882352941177,10442.95,2026-04-14 20:17:53.742139
ACCT-00070,Gold,EMEA,Manufacturing,False,212432.1,2022-09-09,114,3,19.0,8512.65,448.03421052631575,44.0,22519.84,511.81454545454545,62.0,33448.34,539.4893548387096,2.0,62.0,33448.34,1.6,201.84199999999947,0.0,0.13636363636363635,0.15384615384615385,3.0,0.7924812501441737,123449.08,0,1.0,1.0,0.0,1.0,2.0,34.525,2.0,0.5,2.0,0.3333333333333333,6.88,0.5,0.18181818181818182,0.17307692307692307,0.00874125874125875,6.0,28.458333333333332,249495.84,2026-04-14 20:17:53.742139
ACCT-00071,Silver,LATAM,Healthcare,False,91842.15,2024-10-07,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00072,Bronze,North America,Legal,False,24710.99,2021-03-05,667,1,3.0,650.04,216.67999999999998,7.0,1529.04,218.43428571428572,14.0,2740.25,195.73214285714286,1.0,42.0,7739.62,-0.04586466165413534,1.062867647058826,-52.78785714285715,0.0,0.125,1.0,-7.213475800929758e-11,3154.35,0,0.0,1.0,0.0,0.0,10.0,47.575,0.4973856209150327,0.3,1.0,0.6701708278580815,10.476666666666667,0.6,0.0,0.0,0.0,6.0,30.818181818181817,7239.62,2026-04-14 20:17:53.742139
ACCT-00073,Gold,North America,Logistics & Transportation,False,219162.32,2021-06-15,565,3,19.0,9985.029999999999,525.5278947368421,52.0,29876.32,574.5446153846153,96.0,61713.51,642.8490625000001,2.0,294.0,182261.93,0.46666666666666656,352.67424561403504,-28.496678240740607,0.05,0.10344827586206896,1.0,-7.213475800929758e-11,49211.91,0,0.0,0.0,1.0,0.0,26.0,41.58115384615384,1.433768115942029,0.15384615384615385,6.0,1.3949257050439705,14.115,0.5769230769230769,0.05,0.13793103448275862,-0.08793103448275862,6.0,30.911242603550296,176605.98,2026-04-14 20:17:53.742139
ACCT-00074,Platinum,North America,Education,True,508672.98,2020-08-07,877,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,363.0,332766.8,-0.5015479876160991,-420.7182249742002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.0,42.689491525423726,3.427404580152672,0.15254237288135594,0.0,0.0,6.624444444444444,0.3389830508474576,0.0,0.0,0.0,6.0,31.06346153846154,0.0,2026-04-14 20:17:53.742139
ACCT-00075,Silver,LATAM,Healthcare,False,65068.12,2022-09-17,106,2,5.0,1189.54,237.908,18.0,6309.3,350.51666666666665,23.0,8416.92,365.9530434782609,4.0,23.0,8416.92,0.3,-441.23999999999995,0.0,0.375,0.28,2.0,0.49999999985573046,21177.309999999998,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16,0.09,5.0,33.32258064516129,45819.92,2026-04-14 20:17:53.742139
ACCT-00076,Silver,APAC,Retail,False,51725.44,2021-01-08,723,2,5.0,840.9200000000001,168.18400000000003,14.0,4123.38,294.52714285714285,27.0,9676.95,358.40555555555557,4.0,108.0,38193.77,-0.009565217391304351,-8.279760869565216,-9.765244444444477,0.2857142857142857,0.2222222222222222,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,12.555000000000001,0.22716417910447761,0.5,0.0,0.0,2.69,0.5,0.2857142857142857,0.16666666666666666,0.11904761904761904,6.0,28.78125,19017.33,2026-04-14 20:17:53.742139
ACCT-00077,Bronze,North America,Logistics & Transportation,False,24322.65,2024-04-09,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00078,Silver,North America,Real Estate,True,111308.14,2021-06-15,565,2,2.0,592.64,296.32,9.0,3508.75,389.8611111111111,15.0,6038.32,402.55466666666666,10.0,50.0,21079.79,-0.10113519091847266,-52.04950980392156,-5.25533333333334,0.3333333333333333,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71.0,48.304084507042255,3.90115523465704,0.2112676056338028,10.0,0.8544477553009692,9.735999999999999,0.30985915492957744,0.3333333333333333,0.25,0.08333333333333331,6.0,28.887096774193548,0.0,2026-04-14 20:17:53.742139
ACCT-00079,Bronze,North America,Education,True,32682.86,2023-04-28,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.92,2026-04-14 20:17:53.742139
ACCT-00080,Bronze,North America,Financial Services,False,22410.01,2020-12-12,750,1,0.0,0.0,0.0,2.0,313.02,156.51,5.0,1402.97,280.594,53.0,28.0,5669.49,-0.03508771929824561,9.55010319917441,26.139555555555546,0.0,0.3333333333333333,1.0,-7.213475800929758e-11,2525.84,0,0.0,1.0,0.0,0.0,34.0,56.263823529411766,1.4891510791366906,0.08823529411764706,4.0,0.8953647161887094,5.326666666666666,0.35294117647058826,0.0,0.0,0.0,6.0,29.324324324324323,2764.51,2026-04-14 20:17:53.742139
ACCT-00081,Silver,APAC,Manufacturing,False,71213.49,2021-08-13,506,2,8.0,2474.21,309.27625,17.0,6078.38,357.55176470588236,27.0,11236.13,416.15296296296293,1.0,78.0,31698.46,0.08088235294117647,16.073431372549027,-7.4950370370370365,0.2,0.22727272727272727,1.0,-7.213475800929758e-11,10516.32,0,1.0,0.0,0.0,0.0,8.0,69.02875,0.6196437659033079,0.125,2.0,1.0758869908015767,10.81,0.375,0.1,0.22727272727272727,-0.12727272727272726,6.0,29.16842105263158,39896.66,2026-04-14 20:17:53.742139
ACCT-00082,Bronze,North America,Manufacturing,False,21702.16,2020-11-09,783,1,0.0,0.0,0.0,1.0,153.07,153.07,4.0,439.2,109.8,73.0,8.0,1086.63,0.14285714285714285,28.13742857142857,-140.48000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.0,45.61038461538462,1.1847904191616767,0.15384615384615385,5.0,1.4067185552073858,4.525,0.5,0.0,0.0,0.0,4.0,32.666666666666664,0.0,2026-04-14 20:17:53.742139
ACCT-00083,Gold,APAC,Healthcare,False,173624.97,2022-10-06,87,3,12.0,6383.15,531.9291666666667,53.0,31588.44,596.0083018867924,53.0,31588.44,596.0083018867924,1.0,53.0,31588.44,-4.0,-1968.1350000000002,0.0,0.14285714285714285,0.14516129032258066,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,28.60666666666667,1.201578947368421,0.3333333333333333,3.0,0.8322382829610162,11.84,0.3333333333333333,0.14285714285714285,0.16129032258064516,-0.018433179723502308,6.0,33.016129032258064,118090.01,2026-04-14 20:17:53.742139
ACCT-00084,Platinum,EMEA,Healthcare,False,543162.41,2020-02-21,1045,4,18.0,9908.83,550.4905555555556,68.0,43180.95,635.0139705882352,127.0,92434.28,727.8289763779527,7.0,566.0,478891.71,-0.26869565217391306,-326.6911869565218,-103.35585805913342,0.1,0.10526315789473684,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.0,52.80869565217392,1.211280276816609,0.13043478260869565,0.0,0.0,15.733333333333334,0.43478260869565216,0.2,0.18421052631578946,0.015789473684210548,6.0,31.51142857142857,225437.29,2026-04-14 20:17:53.742139
ACCT-00085,Gold,North America,Consulting,False,263448.88,2020-06-01,944,3,9.0,4032.96,448.1066666666667,32.0,14321.33,447.5415625,72.0,36203.3,502.8236111111112,1.0,287.0,151322.22,-0.013913043478260875,-4.524765217391307,-55.685782828282754,0.1,0.1111111111111111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,49.35166666666667,0.4237587006960557,0.0,1.0,0.7866111841144692,0.0,0.3333333333333333,0.1,0.1111111111111111,-0.0111111111111111,6.0,30.712209302325583,85775.27,2026-04-14 20:17:53.742139
ACCT-00086,Bronze,North America,Retail,False,41971.07,2022-07-05,180,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1658.94,207.3675,95.0,8.0,1658.94,0.0,0.0,0.0,0.0,0.0,1.0,-7.213475800929758e-11,1766.07,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.125,5115.09,2026-04-14 20:17:53.742139
ACCT-00087,Silver,LATAM,Legal,False,60083.66,2022-09-23,100,2,6.0,1301.24,216.87333333333333,20.0,4564.77,228.23850000000002,21.0,5349.85,254.75476190476192,1.0,21.0,5349.85,1.5,87.271,0.0,0.0,0.09090909090909091,1.0,-7.213475800929758e-11,9111.11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,-0.13636363636363635,5.0,35.391304347826086,28187.8,2026-04-14 20:17:53.742139
ACCT-00088,Gold,EMEA,Energy,False,239070.82,2021-08-25,494,3,14.0,7985.26,570.3757142857143,56.0,32426.45,579.04375,102.0,62398.41,611.7491176470588,2.0,268.0,163618.57,0.48284313725490197,283.07149509803924,-28.64371063576948,0.17647058823529413,0.125,1.0,-7.213475800929758e-11,41669.21,0,0.0,0.0,1.0,0.0,5.0,79.90400000000001,0.7845360824742268,0.0,0.0,0.0,0.0,0.4,0.17647058823529413,0.1875,-0.011029411764705871,6.0,30.480891719745223,160543.56,2026-04-14 20:17:53.742139
ACCT-00089,Silver,North America,Manufacturing,False,93016.03,2022-02-27,308,2,1.0,400.32,400.32,11.0,4352.9,395.7181818181818,26.0,10704.36,411.7061538461539,1.0,48.0,20319.11,-0.4484848484848485,-189.0383636363636,-25.327937062937053,0.0,0.15384615384615385,1.0,-7.213475800929758e-11,12541.66,0,1.0,0.0,0.0,0.0,2.0,41.22,0.9086567164179105,0.0,0.0,0.0,0.0,0.5,1.0,0.38461538461538464,0.6153846153846154,6.0,30.571428571428573,40587.95,2026-04-14 20:17:53.742139
ACCT-00090,Gold,North America,Healthcare,False,180215.21,2022-01-31,335,3,15.0,7618.05,507.87,41.0,24220.63,590.7470731707317,85.0,48169.84,566.704,3.0,152.0,92761.32,0.7692307692307693,-163.71709090909096,-98.8404776119404,0.21052631578947367,0.16326530612244897,2.0,0.49999999985573046,52717.1,0,0.0,1.0,0.0,1.0,32.0,61.1465625,2.9428398791540786,0.125,12.0,1.3592312746386332,6.92,0.34375,0.3157894736842105,0.2857142857142857,0.03007518796992481,6.0,29.386363636363637,144191.28,2026-04-14 20:17:53.742139
ACCT-00091,Bronze,APAC,Real Estate,False,17304.93,2023-10-16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00092,Silver,APAC,Retail,False,86608.95,2022-03-26,281,2,8.0,1767.1399999999999,220.89249999999998,17.0,4559.29,268.1935294117647,34.0,11661.88,342.9964705882353,5.0,54.0,19395.19,0.5151515151515151,2.3823636363636456,-43.66902941176471,0.2727272727272727,0.2608695652173913,3.0,0.7924812501441737,34843.51,0,0.0,1.0,1.0,1.0,3.0,83.42666666666666,0.3902564102564103,0.0,1.0,0.8541392904073586,0.0,0.6666666666666666,0.18181818181818182,0.08695652173913043,0.09486166007905139,5.0,28.025974025974026,69773.89,2026-04-14 20:17:53.742139
ACCT-00093,Silver,APAC,Manufacturing,True,130877.11,2024-03-28,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00094,Silver,EMEA,Telecommunications,False,86457.13,2021-02-01,699,2,7.0,1426.2099999999998,203.7442857142857,19.0,4339.94,228.41789473684207,34.0,9740.58,286.48764705882354,2.0,110.0,34195.6,0.023715415019762844,-0.728142292490118,-17.102723311546868,0.0,0.17391304347826086,1.0,-7.213475800929758e-11,10077.5,0,0.0,0.0,1.0,0.0,10.0,45.934,0.5397163120567375,0.3,0.0,0.0,12.86,0.6,0.14285714285714285,0.21739130434782608,-0.07453416149068323,6.0,29.27857142857143,29713.19,2026-04-14 20:17:53.742139
ACCT-00095,Bronze,APAC,Telecommunications,True,19095.76,2020-12-31,731,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,8.0,1681.62,-9.76020241428709e-19,-17.49785714285714,0.0,1.0,1.0,1.0,-7.213475800929758e-11,1551.73,0,0.0,0.0,0.0,1.0,86.0,48.02383720930233,3.6562011173184357,0.16279069767441862,12.0,1.0940317208079944,5.914285714285714,0.3953488372093023,0.0,0.0,0.0,4.0,34.8125,0.0,2026-04-14 20:17:53.742139
ACCT-00096,Silver,North America,Real Estate,False,76225.61,2022-01-07,359,2,1.0,338.14,338.14,8.0,2583.96,322.995,18.0,5949.49,330.52722222222224,6.0,44.0,18943.79,-0.06993006993006994,-77.89486013986014,-169.25354700854695,0.0,0.38461538461538464,1.0,-7.213475800929758e-11,11042.59,0,0.0,0.0,1.0,0.0,3.0,31.72666666666667,0.2917571884984026,0.0,1.0,1.1425025551175352,0.0,0.3333333333333333,1.0,0.15384615384615385,0.8461538461538461,6.0,29.964285714285715,33588.99,2026-04-14 20:17:53.742139
ACCT-00097,Gold,EMEA,Healthcare,False,131589.56,2020-05-29,947,3,5.0,1795.94,359.188,33.0,15085.09,457.1239393939394,62.0,32929.63,531.123064516129,5.0,250.0,153978.47,0.0026086956521739193,-32.57227391304346,-126.3295743727598,0.16666666666666666,0.15384615384615385,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,53.355,0.45517757009345794,0.375,0.0,0.0,6.63,0.375,0.16666666666666666,0.1282051282051282,0.038461538461538464,6.0,29.58108108108108,72710.9,2026-04-14 20:17:53.742139
ACCT-00098,Gold,North America,Media & Entertainment,True,201110.62,2023-05-10,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59867.07,2026-04-14 20:17:53.742139
ACCT-00099,Bronze,EMEA,Real Estate,False,30125.56,2021-12-14,383,1,2.0,297.06,148.53,7.0,1392.4,198.91428571428574,14.0,2564.55,183.18214285714288,11.0,27.0,4948.05,0.07692307692307694,7.034450549450552,6.730476190476196,0.3333333333333333,0.125,2.0,0.49999999985573046,7711.27,0,0.0,1.0,0.0,1.0,8.0,38.12375,0.8339726027397261,0.125,1.0,0.39969338589575115,2.07,0.5,0.0,0.125,-0.125,6.0,34.029411764705884,11226.83,2026-04-14 20:17:53.742139
ACCT-00100,Bronze,LATAM,Telecommunications,True,19805.5,2021-10-31,427,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,3.0,370.26,0.0,1.8199999999999932,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.0,55.84425,3.1958005249343837,0.275,4.0,0.41721419185282516,9.34909090909091,0.35,0.0,0.0,0.0,2.0,35.0,0.0,2026-04-14 20:17:53.742139
ACCT-00101,Bronze,LATAM,Manufacturing,False,5000.0,2022-09-02,121,1,0.0,0.0,0.0,2.0,379.9,189.95,4.0,865.0799999999999,216.26999999999998,38.0,4.0,865.0799999999999,-0.5,-188.685,0.0,0.0,0.3333333333333333,1.0,-7.213475800929758e-11,1000.0,0,0.0,1.0,0.0,0.0,4.0,66.35,2.1742857142857144,0.25,2.0,0.3066141042487954,0.67,0.75,0.0,0.0,0.0,4.0,24.0,3059.38,2026-04-14 20:17:53.742139
ACCT-00102,Silver,EMEA,Logistics & Transportation,False,86645.15,2020-05-30,946,2,4.0,1002.6600000000001,250.66500000000002,11.0,2586.74,235.1581818181818,17.0,4702.0,276.5882352941176,3.0,97.0,31877.21,-0.08217391304347826,-32.808265217391295,-77.53004056795135,0.3333333333333333,0.15384615384615385,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,39.22727272727273,0.5580666666666667,0.09090909090909091,1.0,0.597300203082069,10.09,0.45454545454545453,0.0,0.15384615384615385,-0.15384615384615385,6.0,28.214953271028037,19641.55,2026-04-14 20:17:53.742139
ACCT-00103,Bronze,EMEA,Energy,False,21238.36,2021-11-19,408,1,1.0,309.67,309.67,4.0,703.6,175.9,5.0,786.67,157.334,27.0,8.0,1391.1100000000001,0.07142857142857142,14.920357142857142,-44.146000000000015,0.0,0.0,1.0,-7.213475800929758e-11,5859.48,0,1.0,0.0,0.0,0.0,5.0,22.98,0.5575091575091575,0.0,0.0,0.0,0.0,0.4,0.0,0.25,-0.25,5.0,30.75,8459.44,2026-04-14 20:17:53.742139
ACCT-00104,Bronze,APAC,Pharmaceuticals,False,19369.98,2024-11-10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
